book,page,file_path,cer,wer,substitutions,deletions,insertions,ref_length,hyp_length,ref_word_count,hyp_word_count,char_errors,word_errors,char_accuracy,word_accuracy,ref_text_length,hyp_text_length
05_OOB_05_log,05_OOB_05_108,05_OOB_05_log/05_OOB_05_108.txt,0.45499181669394434,0.8078817733990148,242,86,228,1222,1364,203,252,556,164.0,0.5450081833060556,0.1921182266009852,1222,1364
05_OOB_05_log,05_OOB_05_120,05_OOB_05_log/05_OOB_05_120.txt,0.299860529986053,0.6081081081081081,98,66,51,717,702,148,145,215,90.0,0.7001394700139469,0.3918918918918919,717,702
05_OOB_05_log,05_OOB_05_096,05_OOB_05_log/05_OOB_05_096.txt,0.31724137931034485,0.5942028985507246,124,18,88,725,795,138,159,230,82.0,0.6827586206896552,0.4057971014492754,725,795
05_OOB_05_log,05_OOB_05_109,05_OOB_05_log/05_OOB_05_109.txt,0.3357142857142857,0.5925925925925926,40,5,2,140,137,27,26,47,16.0,0.6642857142857144,0.40740740740740744,140,137
05_OOB_05_log,05_OOB_05_137,05_OOB_05_log/05_OOB_05_137.txt,0.5782747603833865,0.7936507936507936,30,79,72,313,306,63,51,181,50.0,0.42172523961661346,0.2063492063492064,313,306
05_OOB_05_log,05_OOB_05_091,05_OOB_05_log/05_OOB_05_091.txt,0.7233009708737864,0.8188976377952756,271,162,14,618,470,127,62,447,104.0,0.2766990291262136,0.18110236220472442,618,470
05_OOB_05_log,05_OOB_05_119,05_OOB_05_log/05_OOB_05_119.txt,0.29859154929577464,0.6153846153846154,109,44,59,710,725,130,155,212,80.0,0.7014084507042253,0.3846153846153846,710,725
05_OOB_05_log,05_OOB_05_246,05_OOB_05_log/05_OOB_05_246.txt,0.28199566160520606,0.6785714285714286,62,20,48,461,489,84,107,130,57.0,0.7180043383947939,0.3214285714285714,461,489
05_OOB_05_log,05_OOB_05_143,05_OOB_05_log/05_OOB_05_143.txt,0.5384615384615384,1.0,39,3,119,299,415,57,115,161,57.0,0.46153846153846156,0.0,299,415
05_OOB_05_log,05_OOB_05_037,05_OOB_05_log/05_OOB_05_037.txt,0.6666666666666666,1.0,59,6,151,324,469,64,104,216,64.0,0.33333333333333337,0.0,324,469
05_OOB_05_log,05_OOB_05_181,05_OOB_05_log/05_OOB_05_181.txt,0.4151624548736462,0.780952380952381,80,37,113,554,630,105,123,230,82.0,0.5848375451263538,0.21904761904761905,554,630
05_OOB_05_log,05_OOB_05_197,05_OOB_05_log/05_OOB_05_197.txt,0.516566265060241,0.8854961832061069,118,65,160,664,759,131,150,343,116.0,0.48343373493975905,0.1145038167938931,664,759
05_OOB_05_log,05_OOB_05_193,05_OOB_05_log/05_OOB_05_193.txt,0.8393574297188755,1.0,212,9,197,498,686,96,141,418,96.0,0.1606425702811245,0.0,498,686
05_OOB_05_log,05_OOB_05_185,05_OOB_05_log/05_OOB_05_185.txt,0.3111111111111111,0.6290322580645161,70,52,74,630,652,124,132,196,78.0,0.6888888888888889,0.3709677419354839,630,652
05_OOB_05_log,05_OOB_05_231,05_OOB_05_log/05_OOB_05_231.txt,0.232421875,0.5480769230769231,70,36,13,512,489,104,92,119,57.00000000000001,0.767578125,0.45192307692307687,512,489
05_OOB_05_log,05_OOB_05_189,05_OOB_05_log/05_OOB_05_189.txt,0.44656488549618323,0.71,64,17,153,524,660,100,99,234,71.0,0.5534351145038168,0.29000000000000004,524,660
05_OOB_05_log,05_OOB_05_214,05_OOB_05_log/05_OOB_05_214.txt,0.6077844311377245,0.9083969465648855,149,237,20,668,451,131,150,406,119.0,0.3922155688622755,0.09160305343511455,668,451
05_OOB_05_log,05_OOB_05_229,05_OOB_05_log/05_OOB_05_229.txt,0.8042430086788814,0.9108910891089109,310,508,16,1037,545,202,72,834,184.0,0.19575699132111857,0.08910891089108908,1037,545
05_OOB_05_log,05_OOB_05_188,05_OOB_05_log/05_OOB_05_188.txt,0.5028571428571429,0.8846153846153846,103,16,145,525,654,104,139,264,92.0,0.4971428571428571,0.11538461538461542,525,654
05_OOB_05_log,05_OOB_05_014,05_OOB_05_log/05_OOB_05_014.txt,0.5579268292682927,0.8,60,119,4,328,213,60,29,183,48.0,0.44207317073170727,0.19999999999999996,328,213
05_OOB_05_log,05_OOB_05_148,05_OOB_05_log/05_OOB_05_148.txt,0.5789473684210527,0.6575342465753424,75,97,48,380,331,73,54,220,48.0,0.42105263157894735,0.34246575342465757,380,331
05_OOB_05_log,05_OOB_05_007,05_OOB_05_log/05_OOB_05_007.txt,0.2597623089983022,0.6,52,25,76,589,640,100,106,153,60.0,0.7402376910016978,0.4,589,640
05_OOB_05_log,05_OOB_05_115,05_OOB_05_log/05_OOB_05_115.txt,0.22072936660268713,0.46,56,19,40,521,542,100,113,115,46.0,0.7792706333973128,0.54,521,542
05_OOB_05_log,05_OOB_05_249,05_OOB_05_log/05_OOB_05_249.txt,0.35772357723577236,0.8125,74,14,88,492,566,96,126,176,78.0,0.6422764227642277,0.1875,492,566
05_OOB_05_log,05_OOB_05_104,05_OOB_05_log/05_OOB_05_104.txt,0.16441441441441443,0.36363636363636365,38,16,19,444,447,88,87,73,32.0,0.8355855855855856,0.6363636363636364,444,447
05_OOB_05_log,05_OOB_05_070,05_OOB_05_log/05_OOB_05_070.txt,0.3094098883572568,0.6230769230769231,110,33,51,627,645,130,136,194,81.0,0.6905901116427432,0.3769230769230769,627,645
05_OOB_07_log,05_OOB_07_031,05_OOB_07_log/05_OOB_07_031.txt,0.37250554323725055,0.6506024096385542,104,17,47,451,481,83,93,168,54.0,0.6274944567627494,0.3493975903614458,451,481
05_OOB_07_log,05_OOB_07_034,05_OOB_07_log/05_OOB_07_034.txt,0.41740088105726875,0.6795580110497238,206,32,141,908,1017,181,201,379,123.00000000000001,0.5825991189427313,0.3204419889502762,908,1017
05_OOB_07_log,05_OOB_07_043,05_OOB_07_log/05_OOB_07_043.txt,0.28482003129890454,0.5748031496062992,119,47,16,639,608,127,125,182,73.0,0.7151799687010955,0.4251968503937008,639,608
05_OOB_06_log,05_OOB_06_022,05_OOB_06_log/05_OOB_06_022.txt,0.3467153284671533,0.6666666666666666,43,7,45,274,312,51,58,95,34.0,0.6532846715328466,0.33333333333333337,274,312
05_OOB_06_log,05_OOB_06_025,05_OOB_06_log/05_OOB_06_025.txt,0.3530534351145038,0.6666666666666666,103,27,55,524,552,93,100,185,62.0,0.6469465648854962,0.33333333333333337,524,552
05_OOB_06_log,05_OOB_06_049,05_OOB_06_log/05_OOB_06_049.txt,0.302158273381295,0.5892857142857143,45,26,13,278,265,56,52,84,33.0,0.697841726618705,0.4107142857142857,278,265
05_OOB_06_log,05_OOB_06_014,05_OOB_06_log/05_OOB_06_014.txt,1.0,1.0,23,0,203,33,236,5,10,226,5.0,0.0,0.0,33,236
05_OOB_06_log,05_OOB_06_010,05_OOB_06_log/05_OOB_06_010.txt,0.30218068535825543,0.6981132075471698,60,7,30,321,344,53,60,97,37.0,0.6978193146417446,0.30188679245283023,321,344
05_OOB_02_log,05_OOB_02_160,05_OOB_02_log/05_OOB_02_160.txt,0.6153846153846154,0.9285714285714286,84,17,11,182,176,28,26,112,26.0,0.3846153846153846,0.0714285714285714,182,176
05_OOB_02_log,05_OOB_02_012,05_OOB_02_log/05_OOB_02_012.txt,1.0,1.0,109,4,279,173,448,30,130,392,30.0,0.0,0.0,173,448
05_OOB_02_log,05_OOB_02_159,05_OOB_02_log/05_OOB_02_159.txt,1.0,1.0,43,3,76,99,172,18,34,122,18.0,0.0,0.0,99,172
05_OOB_02_log,05_OOB_02_077,05_OOB_02_log/05_OOB_02_077.txt,0.8531468531468531,0.9230769230769231,67,5,50,143,188,26,27,122,24.0,0.14685314685314688,0.07692307692307687,143,188
05_OOB_02_log,05_OOB_02_100,05_OOB_02_log/05_OOB_02_100.txt,0.7307692307692307,0.9117647058823529,74,15,44,182,211,34,26,133,31.0,0.2692307692307693,0.08823529411764708,182,211
05_OOB_02_log,05_OOB_02_065,05_OOB_02_log/05_OOB_02_065.txt,0.8614457831325302,1.0,87,7,49,166,208,32,29,143,32.0,0.13855421686746983,0.0,166,208
05_OOB_02_log,05_OOB_02_106,05_OOB_02_log/05_OOB_02_106.txt,0.4954545454545455,0.8055555555555556,76,19,14,220,215,36,33,109,29.0,0.5045454545454545,0.19444444444444442,220,215
05_OOB_02_log,05_OOB_02_067,05_OOB_02_log/05_OOB_02_067.txt,0.7824561403508772,0.9074074074074074,139,67,17,285,235,54,48,223,49.0,0.21754385964912282,0.09259259259259256,285,235
05_OOB_02_log,05_OOB_02_073,05_OOB_02_log/05_OOB_02_073.txt,0.5158371040723982,0.8048780487804879,74,27,13,221,207,41,35,114,33.0,0.48416289592760176,0.19512195121951215,221,207
05_OOB_02_log,05_OOB_02_095,05_OOB_02_log/05_OOB_02_095.txt,0.5909090909090909,0.8888888888888888,22,58,24,176,142,27,21,104,24.0,0.40909090909090906,0.11111111111111116,176,142
05_OOB_02_log,05_OOB_02_080,05_OOB_02_log/05_OOB_02_080.txt,0.7419354838709677,0.96,68,9,15,124,130,25,20,92,24.0,0.25806451612903225,0.040000000000000036,124,130
05_OOB_02_log,05_OOB_02_121,05_OOB_02_log/05_OOB_02_121.txt,0.8105263157894737,0.9090909090909091,109,10,35,190,215,33,30,154,30.0,0.18947368421052635,0.09090909090909094,190,215
05_OOB_02_log,05_OOB_02_069,05_OOB_02_log/05_OOB_02_069.txt,0.5265700483091788,0.7894736842105263,85,17,7,207,197,38,32,109,30.0,0.47342995169082125,0.21052631578947367,207,197
05_OOB_02_log,05_OOB_02_087,05_OOB_02_log/05_OOB_02_087.txt,0.675531914893617,1.0,109,13,5,188,180,30,32,127,30.0,0.32446808510638303,0.0,188,180
05_OOB_02_log,05_OOB_02_126,05_OOB_02_log/05_OOB_02_126.txt,0.48201438848920863,0.8461538461538461,41,20,6,139,125,26,19,67,22.0,0.5179856115107914,0.15384615384615385,139,125
05_OOB_02_log,05_OOB_02_021,05_OOB_02_log/05_OOB_02_021.txt,0.6721311475409836,1.0,78,5,40,183,218,32,39,123,32.0,0.3278688524590164,0.0,183,218
05_OOB_02_log,05_OOB_02_180,05_OOB_02_log/05_OOB_02_180.txt,0.5337078651685393,0.9032258064516129,66,24,5,178,159,31,32,95,28.0,0.4662921348314607,0.09677419354838712,178,159
05_OOB_02_log,05_OOB_02_143,05_OOB_02_log/05_OOB_02_143.txt,0.6823529411764706,0.9090909090909091,81,20,15,170,165,33,29,116,30.0,0.3176470588235294,0.09090909090909094,170,165
05_OOB_02_log,05_OOB_02_184,05_OOB_02_log/05_OOB_02_184.txt,0.5238095238095238,0.875,57,23,8,168,153,32,24,88,28.0,0.47619047619047616,0.125,168,153
05_OOB_02_log,05_OOB_02_026,05_OOB_02_log/05_OOB_02_026.txt,0.4857142857142857,0.8571428571428571,60,23,2,175,154,28,25,85,24.0,0.5142857142857142,0.1428571428571429,175,154
05_OOB_02_log,05_OOB_02_030,05_OOB_02_log/05_OOB_02_030.txt,0.5925925925925926,0.9473684210526315,88,27,13,216,202,38,31,128,36.0,0.40740740740740744,0.052631578947368474,216,202
05_OOB_03_log,05_OOB_03_012,05_OOB_03_log/05_OOB_03_012.txt,0.6357615894039735,0.9166666666666666,57,38,1,151,114,24,17,96,22.0,0.36423841059602646,0.08333333333333337,151,114
05_OOB_03_log,05_OOB_03_160,05_OOB_03_log/05_OOB_03_160.txt,1.0,1.0,1,1,0,2,1,1,1,2,1.0,0.0,0.0,2,1
05_OOB_03_log,05_OOB_03_148,05_OOB_03_log/05_OOB_03_148.txt,1.0,1.0,47,2,145,122,265,25,59,194,25.0,0.0,0.0,122,265
05_OOB_03_log,05_OOB_03_101,05_OOB_03_log/05_OOB_03_101.txt,0.5098039215686274,1.0,42,2,8,102,108,19,18,52,19.0,0.4901960784313726,0.0,102,108
05_OOB_03_log,05_OOB_03_130,05_OOB_03_log/05_OOB_03_130.txt,1.0,1.0,43,0,60,79,139,16,24,103,16.0,0.0,0.0,79,139
05_OOB_03_log,05_OOB_03_044,05_OOB_03_log/05_OOB_03_044.txt,0.4044943820224719,0.7058823529411765,25,5,6,89,90,17,16,36,12.0,0.5955056179775281,0.2941176470588235,89,90
05_OOB_03_log,05_OOB_03_135,05_OOB_03_log/05_OOB_03_135.txt,0.736318407960199,0.875,92,11,45,201,235,40,32,148,35.0,0.263681592039801,0.125,201,235
05_OOB_03_log,05_OOB_03_082,05_OOB_03_log/05_OOB_03_082.txt,0.4129032258064516,0.78125,46,2,16,155,169,32,33,64,25.0,0.5870967741935484,0.21875,155,169
05_OOB_03_log,05_OOB_03_083,05_OOB_03_log/05_OOB_03_083.txt,1.0,1.0,0,0,38,0,38,0,4,38,0.0,0.0,0.0,0,38
05_OOB_03_log,05_OOB_03_054,05_OOB_03_log/05_OOB_03_054.txt,0.664179104477612,0.9523809523809523,45,10,34,134,158,21,21,89,20.0,0.33582089552238803,0.04761904761904767,134,158
05_OOB_03_log,05_OOB_03_030,05_OOB_03_log/05_OOB_03_030.txt,0.6240601503759399,0.875,106,4,56,266,318,56,64,166,49.0,0.37593984962406013,0.125,266,318
05_OOB_03_log,05_OOB_03_031,05_OOB_03_log/05_OOB_03_031.txt,0.5673758865248227,0.8846153846153846,64,3,13,141,151,26,28,80,23.0,0.43262411347517726,0.11538461538461542,141,151
05_OOB_03_log,05_OOB_03_151,05_OOB_03_log/05_OOB_03_151.txt,0.7543859649122807,0.5454545454545454,7,4,32,57,85,11,13,43,6.0,0.24561403508771928,0.4545454545454546,57,85
05_OOB_03_log,05_OOB_03_022,05_OOB_03_log/05_OOB_03_022.txt,0.6648936170212766,1.0,81,4,40,188,224,31,37,125,31.0,0.3351063829787234,0.0,188,224
05_OOB_03_log,05_OOB_03_023,05_OOB_03_log/05_OOB_03_023.txt,0.577922077922078,0.92,63,23,3,154,134,25,19,89,23.0,0.42207792207792205,0.07999999999999996,154,134
05_OOB_03_log,05_OOB_03_143,05_OOB_03_log/05_OOB_03_143.txt,0.8103448275862069,0.9166666666666666,64,3,27,116,140,24,25,94,22.0,0.18965517241379315,0.08333333333333337,116,140
05_OOB_01_log,05_OOB_01_107,05_OOB_01_log/05_OOB_01_107.txt,0.8343558282208589,0.9310344827586207,60,14,62,163,211,29,29,136,27.0,0.16564417177914115,0.06896551724137934,163,211
05_OOB_01_log,05_OOB_01_003,05_OOB_01_log/05_OOB_01_003.txt,1.0,1.0,0,0,1,0,1,0,1,1,0.0,0.0,0.0,0,1
05_OOB_01_log,05_OOB_01_017,05_OOB_01_log/05_OOB_01_017.txt,0.2717948717948718,0.5,37,12,4,195,187,34,34,53,17.0,0.7282051282051283,0.5,195,187
05_OOB_01_log,05_OOB_01_200,05_OOB_01_log/05_OOB_01_200.txt,0.6231155778894473,0.8709677419354839,87,14,23,199,208,31,33,124,27.0,0.37688442211055273,0.12903225806451613,199,208
05_OOB_01_log,05_OOB_01_016,05_OOB_01_log/05_OOB_01_016.txt,0.3825136612021858,0.625,53,11,6,183,178,32,33,70,20.0,0.6174863387978142,0.375,183,178
05_OOB_01_log,05_OOB_01_002,05_OOB_01_log/05_OOB_01_002.txt,1.0,1.0,0,0,1,0,1,0,1,1,0.0,0.0,0.0,0,1
05_OOB_01_log,05_OOB_01_028,05_OOB_01_log/05_OOB_01_028.txt,0.21333333333333335,0.42857142857142855,31,10,7,225,222,42,43,48,18.0,0.7866666666666666,0.5714285714285714,225,222
05_OOB_01_log,05_OOB_01_165,05_OOB_01_log/05_OOB_01_165.txt,1.0,1.0,83,6,173,217,384,37,67,262,37.0,0.0,0.0,217,384
05_OOB_01_log,05_OOB_01_171,05_OOB_01_log/05_OOB_01_171.txt,0.5661375661375662,0.9444444444444444,84,9,14,189,194,36,30,107,34.0,0.43386243386243384,0.05555555555555558,189,194
05_OOB_01_log,05_OOB_01_038,05_OOB_01_log/05_OOB_01_038.txt,0.6496815286624203,0.8620689655172413,64,11,27,157,173,29,27,102,25.0,0.35031847133757965,0.13793103448275867,157,173
05_OOB_01_log,05_OOB_01_010,05_OOB_01_log/05_OOB_01_010.txt,0.3603238866396761,0.6904761904761905,60,21,8,247,234,42,40,89,29.0,0.6396761133603239,0.30952380952380953,247,234
05_OOB_01_log,05_OOB_01_006,05_OOB_01_log/05_OOB_01_006.txt,0.19672131147540983,0.5789473684210527,15,1,8,122,129,19,20,24,11.0,0.8032786885245902,0.42105263157894735,122,129
05_OOB_01_log,05_OOB_01_196,05_OOB_01_log/05_OOB_01_196.txt,0.6567164179104478,0.7906976744186046,66,5,61,201,257,43,47,132,34.0,0.34328358208955223,0.2093023255813954,201,257
05_OOB_01_log,05_OOB_01_168,05_OOB_01_log/05_OOB_01_168.txt,0.616504854368932,0.9166666666666666,60,22,45,206,229,36,40,127,33.0,0.383495145631068,0.08333333333333337,206,229
05_OOB_01_log,05_OOB_01_109,05_OOB_01_log/05_OOB_01_109.txt,0.6033519553072626,0.8823529411764706,69,27,12,179,164,34,28,108,30.0,0.3966480446927374,0.11764705882352944,179,164
05_OOB_01_log,05_OOB_01_135,05_OOB_01_log/05_OOB_01_135.txt,0.7006369426751592,0.8674698795180723,54,276,0,471,195,83,29,330,72.0,0.2993630573248408,0.1325301204819277,471,195
05_OOB_01_log,05_OOB_01_054,05_OOB_01_log/05_OOB_01_054.txt,0.25120772946859904,0.6470588235294118,40,6,6,207,207,34,30,52,22.0,0.748792270531401,0.3529411764705882,207,207
05_OOB_01_log,05_OOB_01_042,05_OOB_01_log/05_OOB_01_042.txt,0.4971751412429379,0.8275862068965517,60,13,15,177,179,29,31,88,24.0,0.5028248587570621,0.1724137931034483,177,179
05_OOB_01_log,05_OOB_01_240,05_OOB_01_log/05_OOB_01_240.txt,0.39204545454545453,0.6551724137931034,53,8,8,176,176,29,31,69,19.0,0.6079545454545454,0.3448275862068966,176,176
05_OOB_01_log,05_OOB_01_123,05_OOB_01_log/05_OOB_01_123.txt,0.4352517985611511,0.7954545454545454,90,20,11,278,269,44,43,121,35.0,0.564748201438849,0.20454545454545459,278,269
05_OOB_01_log,05_OOB_01_245,05_OOB_01_log/05_OOB_01_245.txt,1.0,1.0,0,0,1,0,1,0,1,1,0.0,0.0,0.0,0,1
05_OOB_01_log,05_OOB_01_091,05_OOB_01_log/05_OOB_01_091.txt,0.40540540540540543,0.8518518518518519,37,12,11,148,147,27,28,60,23.0,0.5945945945945945,0.14814814814814814,148,147
05_OOB_01_log,05_OOB_01_119,05_OOB_01_log/05_OOB_01_119.txt,0.5555555555555556,0.9032258064516129,57,22,16,171,165,31,27,95,28.0,0.4444444444444444,0.09677419354838712,171,165
05_OOB_01_log,05_OOB_01_051,05_OOB_01_log/05_OOB_01_051.txt,0.33678756476683935,0.65625,38,18,9,193,184,32,27,65,21.0,0.6632124352331606,0.34375,193,184
