book,page,file_path,cer,wer,substitutions,deletions,insertions,ref_length,hyp_length,ref_word_count,hyp_word_count,char_errors,word_errors,char_accuracy,word_accuracy,ref_text_length,hyp_text_length
05_OOB_04_log,05_OOB_04_105,05_OOB_04_log/05_OOB_04_105.txt,0.4431818181818182,0.5625,15,6,18,88,100,16,15,39,9.0,0.5568181818181819,0.4375,88,100
05_OOB_05_log,05_OOB_05_108,05_OOB_05_log/05_OOB_05_108.txt,0.13911620294599017,0.2315270935960591,106,43,21,1222,1200,203,198,170,47.0,0.8608837970540099,0.7684729064039408,1222,1200
05_OOB_05_log,05_OOB_05_120,05_OOB_05_log/05_OOB_05_120.txt,0.06694560669456066,0.12162162162162163,24,22,2,717,697,148,143,48,18.0,0.9330543933054394,0.8783783783783784,717,697
05_OOB_05_log,05_OOB_05_096,05_OOB_05_log/05_OOB_05_096.txt,0.13379310344827586,0.2608695652173913,63,30,4,725,699,138,125,97,36.0,0.8662068965517241,0.7391304347826086,725,699
05_OOB_05_log,05_OOB_05_109,05_OOB_05_log/05_OOB_05_109.txt,1.0,1.0,17,0,1064,140,1204,27,199,1081,27.0,0.0,0.0,140,1204
05_OOB_05_log,05_OOB_05_137,05_OOB_05_log/05_OOB_05_137.txt,1.0,1.0,1,0,709,313,1022,63,188,710,63.0,0.0,0.0,313,1022
05_OOB_05_log,05_OOB_05_091,05_OOB_05_log/05_OOB_05_091.txt,0.14563106796116504,0.2125984251968504,50,14,26,618,630,127,123,90,27.0,0.854368932038835,0.7874015748031495,618,630
05_OOB_05_log,05_OOB_05_119,05_OOB_05_log/05_OOB_05_119.txt,0.07887323943661972,0.14615384615384616,22,20,14,710,704,130,128,56,19.0,0.9211267605633803,0.8538461538461538,710,704
05_OOB_05_log,05_OOB_05_246,05_OOB_05_log/05_OOB_05_246.txt,0.07592190889370933,0.08333333333333333,7,4,24,461,481,84,84,35,7.0,0.9240780911062907,0.9166666666666666,461,481
05_OOB_05_log,05_OOB_05_143,05_OOB_05_log/05_OOB_05_143.txt,1.0,1.0,25,0,763,299,1062,57,183,788,57.0,0.0,0.0,299,1062
05_OOB_05_log,05_OOB_05_037,05_OOB_05_log/05_OOB_05_037.txt,0.18518518518518517,0.203125,11,0,49,324,373,64,71,60,13.0,0.8148148148148149,0.796875,324,373
05_OOB_05_log,05_OOB_05_181,05_OOB_05_log/05_OOB_05_181.txt,0.1552346570397112,0.23809523809523808,37,11,38,554,581,105,113,86,25.0,0.8447653429602888,0.7619047619047619,554,581
05_OOB_05_log,05_OOB_05_197,05_OOB_05_log/05_OOB_05_197.txt,0.18674698795180722,0.2824427480916031,67,7,50,664,707,131,141,124,37.0,0.8132530120481928,0.7175572519083969,664,707
05_OOB_05_log,05_OOB_05_193,05_OOB_05_log/05_OOB_05_193.txt,0.020080321285140562,0.041666666666666664,7,2,1,498,497,96,96,10,4.0,0.9799196787148594,0.9583333333333334,498,497
05_OOB_05_log,05_OOB_05_185,05_OOB_05_log/05_OOB_05_185.txt,0.08571428571428572,0.1693548387096774,20,27,7,630,610,124,118,54,21.0,0.9142857142857143,0.8306451612903226,630,610
05_OOB_05_log,05_OOB_05_231,05_OOB_05_log/05_OOB_05_231.txt,0.048828125,0.07692307692307693,7,2,16,512,526,104,106,25,8.0,0.951171875,0.9230769230769231,512,526
05_OOB_05_log,05_OOB_05_189,05_OOB_05_log/05_OOB_05_189.txt,0.03625954198473282,0.06,7,6,6,524,524,100,99,19,6.0,0.9637404580152672,0.94,524,524
05_OOB_05_log,05_OOB_05_214,05_OOB_05_log/05_OOB_05_214.txt,0.11976047904191617,0.183206106870229,37,28,15,668,655,131,127,80,24.0,0.8802395209580838,0.816793893129771,668,655
05_OOB_05_log,05_OOB_05_229,05_OOB_05_log/05_OOB_05_229.txt,0.10993249758919961,0.19306930693069307,50,34,30,1037,1033,202,196,114,39.0,0.8900675024108003,0.806930693069307,1037,1033
05_OOB_05_log,05_OOB_05_188,05_OOB_05_log/05_OOB_05_188.txt,0.12380952380952381,0.10576923076923077,14,21,30,525,534,104,102,65,11.0,0.8761904761904762,0.8942307692307693,525,534
05_OOB_05_log,05_OOB_05_014,05_OOB_05_log/05_OOB_05_014.txt,0.17378048780487804,0.31666666666666665,5,0,52,328,380,60,72,57,19.0,0.8262195121951219,0.6833333333333333,328,380
05_OOB_05_log,05_OOB_05_148,05_OOB_05_log/05_OOB_05_148.txt,0.0,0.0,0,0,0,380,380,73,73,0,0.0,1.0,1.0,380,380
05_OOB_05_log,05_OOB_05_007,05_OOB_05_log/05_OOB_05_007.txt,0.22580645161290322,0.31,14,2,117,589,704,100,116,133,31.0,0.7741935483870968,0.69,589,704
05_OOB_05_log,05_OOB_05_115,05_OOB_05_log/05_OOB_05_115.txt,0.005758157389635317,0.01,0,2,1,521,520,100,100,3,1.0,0.9942418426103646,0.99,521,520
05_OOB_05_log,05_OOB_05_249,05_OOB_05_log/05_OOB_05_249.txt,0.22764227642276422,0.17708333333333334,15,6,91,492,577,96,97,112,17.0,0.7723577235772358,0.8229166666666666,492,577
05_OOB_05_log,05_OOB_05_104,05_OOB_05_log/05_OOB_05_104.txt,0.033783783783783786,0.056818181818181816,6,8,1,444,437,88,87,15,5.0,0.9662162162162162,0.9431818181818182,444,437
05_OOB_05_log,05_OOB_05_070,05_OOB_05_log/05_OOB_05_070.txt,0.15311004784688995,0.3,52,39,5,627,593,130,121,96,39.0,0.84688995215311,0.7,627,593
05_OOB_07_log,05_OOB_07_031,05_OOB_07_log/05_OOB_07_031.txt,0.03547671840354767,0.060240963855421686,10,6,0,451,445,83,83,16,5.0,0.9645232815964523,0.9397590361445783,451,445
05_OOB_07_log,05_OOB_07_034,05_OOB_07_log/05_OOB_07_034.txt,0.19273127753303965,0.23204419889502761,57,19,99,908,988,181,197,175,42.0,0.8072687224669604,0.7679558011049724,908,988
05_OOB_07_log,05_OOB_07_043,05_OOB_07_log/05_OOB_07_043.txt,0.054773082942097026,0.12598425196850394,16,13,6,639,632,127,127,35,16.0,0.945226917057903,0.8740157480314961,639,632
05_OOB_06_log,05_OOB_06_022,05_OOB_06_log/05_OOB_06_022.txt,0.0072992700729927005,0.0392156862745098,2,0,0,274,274,51,51,2,2.0,0.9927007299270073,0.9607843137254902,274,274
05_OOB_06_log,05_OOB_06_025,05_OOB_06_log/05_OOB_06_025.txt,0.02862595419847328,0.12903225806451613,5,7,3,524,520,93,92,15,12.0,0.9713740458015268,0.8709677419354839,524,520
05_OOB_06_log,05_OOB_06_049,05_OOB_06_log/05_OOB_06_049.txt,0.12589928057553956,0.2857142857142857,19,9,7,278,276,56,56,35,16.0,0.8741007194244604,0.7142857142857143,278,276
05_OOB_06_log,05_OOB_06_014,05_OOB_06_log/05_OOB_06_014.txt,1.0,1.0,1,0,325,33,358,5,66,326,5.0,0.0,0.0,33,358
05_OOB_06_log,05_OOB_06_010,05_OOB_06_log/05_OOB_06_010.txt,0.10903426791277258,0.18867924528301888,19,1,15,321,335,53,53,35,10.0,0.8909657320872274,0.8113207547169812,321,335
05_OOB_02_log,05_OOB_02_160,05_OOB_02_log/05_OOB_02_160.txt,0.3956043956043956,0.6071428571428571,34,23,15,182,174,28,27,72,17.0,0.6043956043956045,0.3928571428571429,182,174
05_OOB_02_log,05_OOB_02_012,05_OOB_02_log/05_OOB_02_012.txt,0.34104046242774566,0.4666666666666667,38,2,19,173,190,30,30,59,14.0,0.6589595375722543,0.5333333333333333,173,190
05_OOB_02_log,05_OOB_02_159,05_OOB_02_log/05_OOB_02_159.txt,1.0,1.0,25,6,173,99,266,18,38,204,18.0,0.0,0.0,99,266
05_OOB_02_log,05_OOB_02_077,05_OOB_02_log/05_OOB_02_077.txt,0.4755244755244755,0.6153846153846154,47,13,8,143,138,26,25,68,16.0,0.5244755244755245,0.3846153846153846,143,138
05_OOB_02_log,05_OOB_02_100,05_OOB_02_log/05_OOB_02_100.txt,0.44505494505494503,0.6470588235294118,51,15,15,182,182,34,30,81,22.0,0.554945054945055,0.3529411764705882,182,182
05_OOB_02_log,05_OOB_02_065,05_OOB_02_log/05_OOB_02_065.txt,1.0,1.0,71,0,135,166,301,32,49,206,32.0,0.0,0.0,166,301
05_OOB_02_log,05_OOB_02_106,05_OOB_02_log/05_OOB_02_106.txt,0.37272727272727274,0.5277777777777778,45,14,23,220,229,36,36,82,19.0,0.6272727272727272,0.4722222222222222,220,229
05_OOB_02_log,05_OOB_02_067,05_OOB_02_log/05_OOB_02_067.txt,0.45614035087719296,0.5370370370370371,60,10,60,285,335,54,53,130,29.000000000000004,0.543859649122807,0.4629629629629629,285,335
05_OOB_02_log,05_OOB_02_073,05_OOB_02_log/05_OOB_02_073.txt,0.5475113122171946,0.6097560975609756,89,12,20,221,229,41,40,121,25.0,0.4524886877828054,0.3902439024390244,221,229
05_OOB_02_log,05_OOB_02_095,05_OOB_02_log/05_OOB_02_095.txt,0.17045454545454544,0.18518518518518517,8,0,22,176,198,27,26,30,5.0,0.8295454545454546,0.8148148148148149,176,198
05_OOB_02_log,05_OOB_02_080,05_OOB_02_log/05_OOB_02_080.txt,0.43548387096774194,0.52,25,4,25,124,145,25,26,54,13.0,0.564516129032258,0.48,124,145
05_OOB_02_log,05_OOB_02_121,05_OOB_02_log/05_OOB_02_121.txt,0.5789473684210527,0.7575757575757576,72,22,16,190,184,33,25,110,25.0,0.42105263157894735,0.24242424242424243,190,184
05_OOB_02_log,05_OOB_02_069,05_OOB_02_log/05_OOB_02_069.txt,0.3526570048309179,0.5526315789473685,28,35,10,207,182,38,31,73,21.000000000000004,0.6473429951690821,0.4473684210526315,207,182
05_OOB_02_log,05_OOB_02_087,05_OOB_02_log/05_OOB_02_087.txt,0.6329787234042553,0.8333333333333334,81,17,21,188,192,30,32,119,25.0,0.3670212765957447,0.16666666666666663,188,192
05_OOB_02_log,05_OOB_02_126,05_OOB_02_log/05_OOB_02_126.txt,0.5971223021582733,0.6538461538461539,58,6,19,139,152,26,25,83,17.0,0.40287769784172667,0.34615384615384615,139,152
05_OOB_02_log,05_OOB_02_021,05_OOB_02_log/05_OOB_02_021.txt,0.5628415300546448,0.5625,65,3,35,183,215,32,30,103,18.0,0.43715846994535523,0.4375,183,215
05_OOB_02_log,05_OOB_02_180,05_OOB_02_log/05_OOB_02_180.txt,0.38202247191011235,0.5161290322580645,30,7,31,178,202,31,31,68,16.0,0.6179775280898876,0.4838709677419355,178,202
05_OOB_02_log,05_OOB_02_143,05_OOB_02_log/05_OOB_02_143.txt,0.6705882352941176,0.8181818181818182,58,20,36,170,186,33,23,114,27.0,0.3294117647058824,0.18181818181818177,170,186
05_OOB_02_log,05_OOB_02_184,05_OOB_02_log/05_OOB_02_184.txt,0.3630952380952381,0.46875,44,8,9,168,169,32,26,61,15.0,0.6369047619047619,0.53125,168,169
05_OOB_02_log,05_OOB_02_026,05_OOB_02_log/05_OOB_02_026.txt,0.4742857142857143,0.6785714285714286,56,5,22,175,192,28,29,83,19.0,0.5257142857142857,0.3214285714285714,175,192
05_OOB_02_log,05_OOB_02_030,05_OOB_02_log/05_OOB_02_030.txt,0.35648148148148145,0.5263157894736842,42,10,25,216,231,38,41,77,20.0,0.6435185185185186,0.4736842105263158,216,231
05_OOB_03_log,05_OOB_03_012,05_OOB_03_log/05_OOB_03_012.txt,1.0,1.0,50,1,1824,151,1974,24,818,1875,24.0,0.0,0.0,151,1974
05_OOB_03_log,05_OOB_03_160,05_OOB_03_log/05_OOB_03_160.txt,0.0,0.0,0,0,0,2,2,1,1,0,0.0,1.0,1.0,2,2
05_OOB_03_log,05_OOB_03_148,05_OOB_03_log/05_OOB_03_148.txt,0.27049180327868855,0.28,9,3,21,122,140,25,24,33,7.000000000000001,0.7295081967213115,0.72,122,140
05_OOB_03_log,05_OOB_03_101,05_OOB_03_log/05_OOB_03_101.txt,0.3235294117647059,0.5789473684210527,15,8,10,102,104,19,18,33,11.0,0.6764705882352942,0.42105263157894735,102,104
05_OOB_03_log,05_OOB_03_130,05_OOB_03_log/05_OOB_03_130.txt,0.3291139240506329,0.4375,11,4,11,79,86,16,13,26,7.0,0.6708860759493671,0.5625,79,86
05_OOB_03_log,05_OOB_03_044,05_OOB_03_log/05_OOB_03_044.txt,0.4606741573033708,0.5294117647058824,18,13,10,89,86,17,14,41,9.0,0.5393258426966292,0.47058823529411764,89,86
05_OOB_03_log,05_OOB_03_135,05_OOB_03_log/05_OOB_03_135.txt,0.4925373134328358,0.625,35,20,44,201,225,40,37,99,25.0,0.5074626865671642,0.375,201,225
05_OOB_03_log,05_OOB_03_082,05_OOB_03_log/05_OOB_03_082.txt,0.32903225806451614,0.5,23,14,14,155,155,32,29,51,16.0,0.6709677419354838,0.5,155,155
05_OOB_03_log,05_OOB_03_083,05_OOB_03_log/05_OOB_03_083.txt,1.0,1.0,0,0,172,0,172,0,25,172,0.0,0.0,0.0,0,172
05_OOB_03_log,05_OOB_03_054,05_OOB_03_log/05_OOB_03_054.txt,0.582089552238806,0.7619047619047619,44,7,27,134,154,21,20,78,16.0,0.417910447761194,0.23809523809523814,134,154
05_OOB_03_log,05_OOB_03_030,05_OOB_03_log/05_OOB_03_030.txt,0.41729323308270677,0.48214285714285715,54,5,52,266,313,56,57,111,27.0,0.5827067669172932,0.5178571428571428,266,313
05_OOB_03_log,05_OOB_03_031,05_OOB_03_log/05_OOB_03_031.txt,0.2765957446808511,0.4230769230769231,10,27,2,141,116,26,22,39,11.0,0.7234042553191489,0.5769230769230769,141,116
05_OOB_03_log,05_OOB_03_151,05_OOB_03_log/05_OOB_03_151.txt,0.12280701754385964,0.09090909090909091,7,0,0,57,57,11,11,7,1.0,0.8771929824561404,0.9090909090909091,57,57
05_OOB_03_log,05_OOB_03_022,05_OOB_03_log/05_OOB_03_022.txt,0.35638297872340424,0.5806451612903226,52,5,10,188,193,31,28,67,18.0,0.6436170212765957,0.4193548387096774,188,193
05_OOB_03_log,05_OOB_03_023,05_OOB_03_log/05_OOB_03_023.txt,0.5324675324675324,0.64,59,12,11,154,153,25,23,82,16.0,0.4675324675324676,0.36,154,153
05_OOB_03_log,05_OOB_03_143,05_OOB_03_log/05_OOB_03_143.txt,0.06896551724137931,0.20833333333333334,5,2,1,116,115,24,23,8,5.0,0.9310344827586207,0.7916666666666666,116,115
05_OOB_01_log,05_OOB_01_107,05_OOB_01_log/05_OOB_01_107.txt,0.3496932515337423,0.5172413793103449,20,5,32,163,190,29,32,57,15.000000000000002,0.6503067484662577,0.48275862068965514,163,190
05_OOB_01_log,05_OOB_01_003,05_OOB_01_log/05_OOB_01_003.txt,1.0,1.0,0,0,2,0,2,0,1,2,0.0,0.0,0.0,0,2
05_OOB_01_log,05_OOB_01_017,05_OOB_01_log/05_OOB_01_017.txt,0.08717948717948718,0.14705882352941177,6,0,11,195,206,34,34,17,5.0,0.9128205128205128,0.8529411764705882,195,206
05_OOB_01_log,05_OOB_01_200,05_OOB_01_log/05_OOB_01_200.txt,0.5829145728643216,0.8064516129032258,63,37,16,199,178,31,31,116,25.0,0.4170854271356784,0.19354838709677424,199,178
05_OOB_01_log,05_OOB_01_016,05_OOB_01_log/05_OOB_01_016.txt,0.19672131147540983,0.34375,12,4,20,183,199,32,31,36,11.0,0.8032786885245902,0.65625,183,199
05_OOB_01_log,05_OOB_01_002,05_OOB_01_log/05_OOB_01_002.txt,1.0,1.0,0,0,2,0,2,0,1,2,0.0,0.0,0.0,0,2
05_OOB_01_log,05_OOB_01_028,05_OOB_01_log/05_OOB_01_028.txt,0.10666666666666667,0.19047619047619047,5,8,11,225,228,42,41,24,8.0,0.8933333333333333,0.8095238095238095,225,228
05_OOB_01_log,05_OOB_01_165,05_OOB_01_log/05_OOB_01_165.txt,0.6036866359447005,0.7837837837837838,41,34,56,217,239,37,35,131,29.0,0.3963133640552995,0.21621621621621623,217,239
05_OOB_01_log,05_OOB_01_171,05_OOB_01_log/05_OOB_01_171.txt,0.708994708994709,1.0,61,37,36,189,188,36,29,134,36.0,0.29100529100529104,0.0,189,188
05_OOB_01_log,05_OOB_01_038,05_OOB_01_log/05_OOB_01_038.txt,0.4267515923566879,0.5172413793103449,17,0,50,157,207,29,35,67,15.000000000000002,0.5732484076433121,0.48275862068965514,157,207
05_OOB_01_log,05_OOB_01_010,05_OOB_01_log/05_OOB_01_010.txt,0.145748987854251,0.19047619047619047,5,4,27,247,270,42,43,36,8.0,0.854251012145749,0.8095238095238095,247,270
05_OOB_01_log,05_OOB_01_006,05_OOB_01_log/05_OOB_01_006.txt,0.2459016393442623,0.2631578947368421,0,6,24,122,140,19,18,30,5.0,0.7540983606557377,0.736842105263158,122,140
05_OOB_01_log,05_OOB_01_196,05_OOB_01_log/05_OOB_01_196.txt,0.48756218905472637,0.627906976744186,62,4,32,201,229,43,36,98,27.0,0.5124378109452736,0.37209302325581395,201,229
05_OOB_01_log,05_OOB_01_168,05_OOB_01_log/05_OOB_01_168.txt,0.46116504854368934,0.6111111111111112,37,20,38,206,224,36,36,95,22.0,0.5388349514563107,0.38888888888888884,206,224
05_OOB_01_log,05_OOB_01_109,05_OOB_01_log/05_OOB_01_109.txt,0.6983240223463687,0.7941176470588235,88,11,26,179,194,34,32,125,27.0,0.3016759776536313,0.20588235294117652,179,194
05_OOB_01_log,05_OOB_01_135,05_OOB_01_log/05_OOB_01_135.txt,0.2526539278131635,0.27710843373493976,41,16,62,471,517,83,88,119,23.0,0.7473460721868366,0.7228915662650602,471,517
05_OOB_01_log,05_OOB_01_054,05_OOB_01_log/05_OOB_01_054.txt,0.3719806763285024,0.5588235294117647,18,14,45,207,238,34,27,77,19.0,0.6280193236714976,0.4411764705882353,207,238
05_OOB_01_log,05_OOB_01_042,05_OOB_01_log/05_OOB_01_042.txt,0.1751412429378531,0.20689655172413793,6,6,19,177,190,29,28,31,6.0,0.8248587570621468,0.7931034482758621,177,190
05_OOB_01_log,05_OOB_01_240,05_OOB_01_log/05_OOB_01_240.txt,0.21022727272727273,0.3793103448275862,23,12,2,176,166,29,26,37,11.0,0.7897727272727273,0.6206896551724138,176,166
05_OOB_01_log,05_OOB_01_123,05_OOB_01_log/05_OOB_01_123.txt,0.3776978417266187,0.5227272727272727,71,16,18,278,280,44,42,105,23.0,0.6223021582733813,0.4772727272727273,278,280
05_OOB_01_log,05_OOB_01_245,05_OOB_01_log/05_OOB_01_245.txt,1.0,1.0,0,0,2,0,2,0,1,2,0.0,0.0,0.0,0,2
05_OOB_01_log,05_OOB_01_091,05_OOB_01_log/05_OOB_01_091.txt,0.40540540540540543,0.48148148148148145,12,4,44,148,188,27,32,60,13.0,0.5945945945945945,0.5185185185185186,148,188
05_OOB_01_log,05_OOB_01_119,05_OOB_01_log/05_OOB_01_119.txt,0.672514619883041,0.8709677419354839,65,15,35,171,191,31,34,115,27.0,0.32748538011695905,0.12903225806451613,171,191
05_OOB_01_log,05_OOB_01_051,05_OOB_01_log/05_OOB_01_051.txt,0.11398963730569948,0.3125,9,7,6,193,192,32,31,22,10.0,0.8860103626943006,0.6875,193,192
